,Climate,Operation,TSV,Clo,Met,Ta,Tr,RH,Vel,PMV,PPD
50750,Csb,Naturally Ventilated,0.0,0.91,1.3,21.7,24.2,54.9,0.06,0.37,7.88
50754,Csb,Naturally Ventilated,0.0,0.69,1.2,21.6,23.7,56.5,0.08,-0.2,5.83
50758,Csb,Naturally Ventilated,0.0,0.68,1.2,21.7,25.6,52.9,0.07,0.0,5.0
50759,Csb,Naturally Ventilated,0.0,0.99,1.2,21.6,24.6,50.9,0.08,0.32,7.18
50761,Csb,Naturally Ventilated,-2.0,0.99,1.2,22.6,21.8,55.9,0.15,0.08,5.14
50762,Cfb,Naturally Ventilated,0.0,1.01,1.1,23.9,24.8,39.3,0.1,0.4,8.34
50768,Cfb,Naturally Ventilated,2.0,0.61,1.2,24.8,25.5,36.6,0.1,0.22,5.98
50770,Cfb,Naturally Ventilated,0.0,0.87,1.3,24.9,25.8,35.9,0.1,0.72,15.96
50772,Cfb,Naturally Ventilated,-1.0,0.52,1.3,25.1,26.0,35.5,0.1,0.34,7.43
50774,Cfb,Naturally Ventilated,0.0,1.04,1.1,25.5,26.3,35.4,0.1,0.77,17.57
50777,Cfb,Naturally Ventilated,1.0,0.88,1.1,25.7,34.6,33.1,0.1,1.68,60.72
50778,Cfb,Naturally Ventilated,-1.0,0.94,1.3,20.4,26.5,44.5,0.1,0.4,8.38
50781,Cfb,Naturally Ventilated,1.0,0.63,1.1,23.9,25.7,37.2,0.1,-0.05,5.05
50785,Cfb,Naturally Ventilated,1.0,1.19,1.3,23.9,25.2,38.0,0.1,0.85,20.18
50786,Cfb,Naturally Ventilated,2.0,0.74,1.3,25.7,26.4,33.8,0.1,0.73,16.31
50792,Cfb,Naturally Ventilated,0.0,0.52,1.3,25.9,26.5,34.8,0.1,0.51,10.45
50794,Cfb,Naturally Ventilated,0.0,0.95,1.0,25.3,26.4,35.9,0.1,0.52,10.59
50797,Cfb,Naturally Ventilated,1.0,0.75,1.1,25.7,26.5,31.8,0.1,0.47,9.65
50798,Cfb,Naturally Ventilated,2.0,0.97,1.1,26.0,27.0,30.5,0.1,0.81,18.79
50806,Cfb,Naturally Ventilated,0.0,0.73,1.1,23.8,24.8,43.4,0.0,0.06,5.08
50808,Cfb,Naturally Ventilated,1.0,0.71,1.3,24.0,24.8,39.7,0.1,0.35,7.59
50810,Cfb,Naturally Ventilated,1.0,0.87,1.3,23.4,25.1,34.8,0.1,0.48,9.76
50850,Cfb,Naturally Ventilated,-1.0,1.03,1.3,19.2,22.5,48.1,0.2,-0.18,5.68
50851,Cfb,Naturally Ventilated,1.0,0.81,1.0,20.8,21.9,44.4,0.1,-0.94,23.55
50852,Cfb,Naturally Ventilated,-1.0,0.76,1.3,21.6,22.4,42.8,0.1,-0.11,5.24
50853,Cfb,Naturally Ventilated,-1.0,0.72,1.3,19.8,20.1,49.7,0.1,-0.61,12.82
50855,Cfb,Naturally Ventilated,-2.0,0.71,1.1,22.0,21.9,41.1,0.1,-0.67,14.55
50857,Cfb,Naturally Ventilated,0.0,0.94,1.3,22.0,21.9,41.1,0.1,0.13,5.34
50858,Cfb,Naturally Ventilated,0.0,0.96,1.2,21.9,22.6,41.2,0.1,0.04,5.04
50861,Cfb,Naturally Ventilated,0.0,0.57,1.2,25.1,25.6,38.4,0.1,0.22,6.03
50864,Cfb,Naturally Ventilated,0.0,0.82,1.3,23.4,23.8,37.5,0.1,0.3,6.89
50865,Cfb,Naturally Ventilated,0.0,0.86,1.2,25.6,24.2,33.5,0.2,0.36,7.64
50868,Cfb,Naturally Ventilated,1.0,0.9,1.2,24.9,24.9,33.9,0.1,0.52,10.66
50872,Csa,Naturally Ventilated,0.0,1.0,1.2,19.5,20.5,53.7,0.0,-0.32,7.07
50873,Csa,Naturally Ventilated,1.0,0.88,1.0,19.5,20.8,53.5,0.0,-1.08,29.68
50928,Cfb,Naturally Ventilated,0.0,0.68,1.2,23.3,24.4,44.7,0.0,0.06,5.07
51136,Csa,Naturally Ventilated,0.0,1.16,1.2,20.5,22.8,54.6,0.15,0.12,5.3
51139,Csa,Naturally Ventilated,-3.0,0.97,1.3,20.0,22.9,49.4,0.09,0.09,5.17
51141,Csa,Naturally Ventilated,-2.0,1.11,1.3,20.7,22.2,55.3,0.11,0.27,6.53
51144,Csa,Naturally Ventilated,0.0,1.01,1.3,21.6,25.2,53.1,0.07,0.55,11.43
51145,Csa,Naturally Ventilated,0.0,0.75,1.3,21.6,26.3,51.1,0.07,0.33,7.33
51149,Csa,Naturally Ventilated,0.0,1.17,1.3,18.6,22.2,53.8,0.04,0.14,5.38
51151,Csa,Naturally Ventilated,-3.0,1.07,1.2,19.2,22.2,53.1,0.05,-0.1,5.2
51154,Csa,Naturally Ventilated,0.0,0.82,1.2,21.3,22.4,46.6,0.05,-0.21,5.94
51156,Csa,Naturally Ventilated,0.0,1.1,1.2,21.5,24.9,46.5,0.08,0.44,9.06
51158,Csa,Naturally Ventilated,0.0,0.83,1.2,20.5,23.1,52.7,0.04,-0.2,5.86
51159,Csa,Naturally Ventilated,0.0,1.03,1.2,21.2,23.1,51.6,0.06,0.18,5.68
51160,Csa,Naturally Ventilated,-1.0,0.77,1.3,21.3,25.8,51.9,0.06,0.27,6.55
51164,Csa,Naturally Ventilated,1.0,0.87,1.2,22.5,22.6,50.0,0.05,0.08,5.12
51218,Cfb,Naturally Ventilated,0.0,0.7,1.3,23.5,24.7,36.6,0.0,0.28,6.57
51221,Cfb,Naturally Ventilated,1.0,0.58,1.2,25.6,28.9,36.3,0.0,0.78,17.9
51222,Cfb,Naturally Ventilated,1.0,0.73,1.2,26.3,26.8,34.8,0.0,0.79,18.03
51224,Cfb,Naturally Ventilated,2.0,0.96,1.2,27.2,27.7,33.8,0.0,1.2,35.33
51225,Cfb,Naturally Ventilated,-1.0,0.67,1.3,23.2,25.0,40.2,0.1,0.22,6.04
51226,Cfb,Naturally Ventilated,0.0,0.76,1.3,24.2,26.1,40.0,0.1,0.58,12.14
51228,Cfb,Naturally Ventilated,1.0,0.88,1.2,24.5,25.4,35.8,0.1,0.52,10.62
51229,Cfb,Naturally Ventilated,-2.0,0.76,1.2,24.6,25.2,34.6,0.1,0.35,7.61
51233,Cfb,Naturally Ventilated,0.0,0.64,1.1,24.5,25.4,36.3,0.1,0.01,5.0
51234,Cfb,Naturally Ventilated,-1.0,0.74,1.2,24.6,25.9,37.4,0.1,0.43,8.89
51235,Cfb,Naturally Ventilated,1.0,0.97,1.2,24.9,25.7,36.9,0.0,0.75,16.7
51236,Cfb,Naturally Ventilated,-2.0,0.75,1.2,25.3,26.1,38.5,0.1,0.57,11.74
51238,Cfb,Naturally Ventilated,1.0,0.64,1.1,25.1,26.1,34.3,0.1,0.19,5.73
51239,Cfb,Naturally Ventilated,0.0,0.83,1.2,25.2,26.3,33.5,0.1,0.63,13.44
51240,Cfb,Naturally Ventilated,1.0,0.57,1.0,25.5,25.9,32.7,0.0,-0.09,5.17
51241,Cfb,Naturally Ventilated,-1.0,0.64,1.2,24.5,26.1,36.7,0.1,0.3,6.87
51242,Cfb,Naturally Ventilated,1.0,0.57,1.2,25.7,26.7,34.3,0.1,0.43,8.85
51245,Cfb,Naturally Ventilated,2.0,0.69,1.2,24.1,24.3,35.6,0.0,0.12,5.32
51246,Cfb,Naturally Ventilated,2.0,0.8,1.3,24.4,25.0,33.6,0.1,0.49,10.09
51249,Cfb,Naturally Ventilated,0.0,0.66,1.2,21.9,22.8,45.4,0.0,-0.38,8.02
51252,Cfb,Naturally Ventilated,3.0,0.64,1.2,25.1,25.6,38.0,0.0,0.37,7.89
51254,Cfb,Naturally Ventilated,0.0,0.69,1.2,23.3,24.8,33.7,0.1,0.03,5.02
51255,Csb,Naturally Ventilated,0.0,0.74,1.2,22.5,27.2,63.1,0.09,0.47,9.64
51258,Csb,Naturally Ventilated,0.0,0.76,1.2,22.9,27.9,63.5,0.07,0.64,13.73
51260,Csb,Naturally Ventilated,0.0,0.78,1.2,22.6,28.8,63.1,0.07,0.72,16.03
51261,Csb,Naturally Ventilated,0.0,0.73,1.2,22.8,29.8,62.8,0.08,0.81,18.83
51262,Csb,Naturally Ventilated,0.0,1.04,1.2,23.2,29.3,58.7,0.1,1.09,29.88
51263,Csb,Naturally Ventilated,0.0,0.73,1.2,22.9,28.7,57.7,0.12,0.6,12.53
51264,Csb,Naturally Ventilated,0.0,0.86,1.0,23.2,28.2,54.5,0.1,0.48,9.9
51265,Csb,Naturally Ventilated,1.0,1.09,1.2,23.3,28.9,66.1,0.3,0.83,19.37
51266,Csb,Naturally Ventilated,0.0,1.04,1.2,23.0,27.7,61.7,0.13,0.84,19.93
51267,Csb,Naturally Ventilated,1.0,0.99,1.2,22.4,26.6,50.3,0.08,0.62,13.16
51295,Cfb,Naturally Ventilated,0.0,0.94,1.3,21.9,22.7,26.9,0.1,0.12,5.28
51296,Cfb,Naturally Ventilated,0.0,0.8,1.2,23.8,24.4,19.8,0.1,0.12,5.28
51315,Cfb,Naturally Ventilated,0.0,0.85,1.3,23.0,23.2,21.3,0.1,0.14,5.4
51319,Cfb,Naturally Ventilated,1.0,1.08,1.2,23.8,24.8,19.8,0.0,0.52,10.61
51320,Cfb,Naturally Ventilated,-1.0,0.55,1.3,24.0,25.0,20.0,0.1,0.02,5.01
51325,Cfb,Naturally Ventilated,1.0,0.79,1.2,24.5,25.8,18.7,0.1,0.34,7.43
51327,Cfb,Naturally Ventilated,2.0,0.94,1.2,24.3,25.1,23.5,0.1,0.44,9.12
51331,Cfb,Naturally Ventilated,-2.0,1.21,1.1,23.4,24.7,16.1,0.1,0.38,8.01
51342,Cfb,Naturally Ventilated,0.0,0.73,1.0,24.3,24.3,25.4,0.1,-0.35,7.51
51351,Cfb,Naturally Ventilated,3.0,0.82,1.2,24.4,24.8,18.6,0.1,0.25,6.3
51354,Cfb,Naturally Ventilated,0.0,0.96,1.2,23.9,24.4,19.5,0.1,0.32,7.14
51355,Cfb,Naturally Ventilated,0.0,0.71,1.2,24.8,25.2,19.9,0.1,0.21,5.92
51361,Cfb,Naturally Ventilated,2.0,0.54,1.1,22.0,22.4,41.2,0.04,-1.01,26.44
51364,Cfb,Naturally Ventilated,0.0,0.85,1.3,22.2,22.8,38.5,0.06,0.14,5.38
51365,Cfb,Naturally Ventilated,-3.0,0.85,1.3,22.8,24.0,36.4,0.17,0.15,5.45
51366,Cfb,Naturally Ventilated,-2.0,0.83,1.2,23.3,24.6,35.6,0.1,0.22,6.0
51367,Cfb,Naturally Ventilated,0.0,0.9,1.2,21.9,23.2,38.0,0.09,0.03,5.02
51369,Cfb,Naturally Ventilated,1.0,0.82,1.0,24.1,25.1,33.5,0.13,-0.13,5.33
51370,Cfb,Naturally Ventilated,2.0,0.77,1.2,25.8,25.5,31.9,0.09,0.56,11.48
51371,Cfb,Naturally Ventilated,0.0,0.61,1.2,24.8,26.1,32.3,0.25,-0.05,5.05
51372,Cfb,Naturally Ventilated,1.0,0.75,1.3,23.8,24.8,33.8,0.06,0.38,7.95
51373,Cfb,Naturally Ventilated,1.0,0.97,1.2,23.9,24.9,34.8,0.07,0.53,10.79
51374,Cfb,Naturally Ventilated,1.0,0.74,1.2,24.8,25.3,32.0,0.18,0.19,5.75
51378,Cfb,Naturally Ventilated,0.0,0.72,1.2,24.2,24.7,32.9,0.1,0.18,5.64
51385,Cfb,Naturally Ventilated,1.0,0.82,1.2,23.9,24.3,32.4,0.19,0.06,5.07
51387,Cfb,Naturally Ventilated,0.0,0.86,1.2,24.9,24.3,31.6,0.12,0.36,7.64
51389,Cfb,Naturally Ventilated,0.0,0.53,1.2,23.9,24.8,38.5,0.09,-0.11,5.25
51390,Csa,Naturally Ventilated,0.0,0.69,1.2,20.8,23.1,57.0,0.09,-0.39,8.25
51391,Cfb,Naturally Ventilated,0.0,0.69,1.2,23.1,24.2,34.4,0.19,-0.29,6.77
51392,Cfb,Naturally Ventilated,1.0,0.97,1.2,24.3,25.1,32.5,0.07,0.58,12.05
51394,Cfb,Naturally Ventilated,1.0,0.79,1.2,23.7,25.3,33.6,0.11,0.26,6.38
51396,Cfb,Naturally Ventilated,2.0,0.53,1.3,24.0,24.8,33.3,0.09,0.07,5.09
51398,Csa,Naturally Ventilated,-1.0,1.19,1.2,21.0,24.9,56.8,0.11,0.49,10.1
51399,Csa,Naturally Ventilated,0.0,0.77,1.2,21.5,24.5,55.6,0.06,0.01,5.0
51400,Csa,Naturally Ventilated,1.0,1.03,1.2,21.7,23.9,55.4,0.1,0.32,7.17
51402,Csa,Naturally Ventilated,1.0,1.18,1.2,22.1,22.3,54.9,0.09,0.4,8.29
51405,Csa,Naturally Ventilated,0.0,1.21,1.2,21.7,23.7,56.3,0.05,0.53,10.86
51411,Csa,Naturally Ventilated,0.0,0.89,1.2,20.9,23.6,56.3,0.05,0.02,5.01
51426,Csa,Naturally Ventilated,0.0,1.03,1.2,21.6,24.9,43.0,0.08,0.36,7.63
51451,Csb,Naturally Ventilated,-1.0,1.15,1.3,19.7,23.4,49.8,0.06,0.31,7.04
51454,Csb,Naturally Ventilated,-1.0,1.17,1.2,19.6,27.0,50.0,0.07,0.49,9.98
51455,Csb,Naturally Ventilated,-1.0,1.2,1.2,19.5,27.2,51.2,0.08,0.53,10.91
51457,Csb,Naturally Ventilated,-2.0,1.07,1.3,19.5,25.9,51.8,0.07,0.42,8.68
51458,Csb,Naturally Ventilated,0.0,1.14,1.2,19.3,28.2,57.0,0.07,0.56,11.64
51459,Csb,Naturally Ventilated,0.0,1.21,1.0,19.7,28.9,57.4,0.09,0.47,9.58
51461,Csb,Naturally Ventilated,-3.0,1.21,1.2,19.7,26.3,57.3,0.06,0.52,10.62
51556,Cfb,Naturally Ventilated,1.0,0.63,1.3,25.0,25.8,39.9,0.47,0.01,5.0
51557,Cfb,Naturally Ventilated,0.0,0.78,1.2,25.1,25.4,40.2,0.24,0.29,6.74
51558,Cfb,Naturally Ventilated,0.0,0.69,1.2,25.3,25.0,39.7,0.49,-0.09,5.17
51565,Cfb,Naturally Ventilated,1.0,0.62,1.2,25.1,24.7,38.1,0.32,-0.18,5.69
51566,Cfb,Naturally Ventilated,1.0,0.71,1.2,25.5,25.1,37.4,0.3,0.13,5.36
51602,Cfb,Naturally Ventilated,-1.0,1.14,1.2,22.1,24.0,35.5,0.2,0.22,5.98
51603,Cfb,Naturally Ventilated,0.0,0.71,1.2,23.5,24.4,30.3,0.3,-0.36,7.7
51613,Csb,Naturally Ventilated,0.0,1.08,1.2,20.2,23.4,56.5,0.03,0.17,5.61
51615,Csb,Naturally Ventilated,0.0,0.79,1.3,20.7,25.2,51.4,0.04,0.16,5.5
51616,Csb,Naturally Ventilated,0.0,1.12,1.2,20.7,25.2,54.3,0.02,0.43,8.93
51617,Csb,Naturally Ventilated,0.0,1.09,1.2,20.0,25.3,55.3,0.03,0.33,7.2
51622,Csb,Naturally Ventilated,0.0,1.03,1.2,20.0,26.3,56.6,0.05,0.36,7.62
51623,Csb,Naturally Ventilated,0.0,0.82,1.2,21.1,23.6,57.2,0.04,-0.05,5.06
51624,Csb,Naturally Ventilated,0.0,0.87,1.2,19.5,24.5,58.3,0.08,-0.11,5.24
51632,Csb,Naturally Ventilated,0.0,1.04,1.2,20.2,21.7,50.3,0.05,-0.07,5.11
51642,Csb,Naturally Ventilated,0.0,1.11,1.3,21.5,25.8,56.6,0.04,0.71,15.63
51645,Csb,Naturally Ventilated,0.0,1.07,1.2,21.0,27.8,58.0,0.06,0.68,14.78
51647,Csb,Naturally Ventilated,0.0,1.09,1.2,20.7,27.0,61.6,0.05,0.61,12.74
51648,Csb,Naturally Ventilated,0.0,1.03,1.2,20.7,28.4,60.4,0.04,0.67,14.49
51649,Csb,Naturally Ventilated,0.0,1.16,1.3,20.8,25.9,61.4,0.04,0.71,15.55
51651,Csb,Naturally Ventilated,-1.0,0.98,1.2,20.9,28.2,61.5,0.04,0.63,13.4
51652,Csb,Naturally Ventilated,-1.0,1.08,1.3,21.3,28.1,59.9,0.06,0.87,21.14
51653,Csb,Naturally Ventilated,0.0,0.81,1.3,21.0,25.9,57.7,0.02,0.33,7.23
51656,Cfb,Naturally Ventilated,0.0,0.96,1.2,22.3,23.0,36.7,0.0,0.14,5.38
51657,Cfb,Naturally Ventilated,1.0,0.8,1.3,23.5,24.1,33.5,0.0,0.33,7.25
51660,Cfb,Naturally Ventilated,1.0,0.76,1.3,24.3,25.0,32.1,0.0,0.46,9.48
51672,Cfb,Naturally Ventilated,0.0,1.15,1.2,21.3,22.0,33.7,0.0,0.14,5.4
51676,Cfb,Naturally Ventilated,0.0,1.05,1.2,23.1,24.1,22.9,0.0,0.36,7.72
51677,Cfb,Naturally Ventilated,0.0,0.99,1.1,23.2,24.4,22.8,0.1,0.13,5.33
51679,Cfb,Naturally Ventilated,1.0,0.57,1.2,23.4,24.4,22.6,0.1,-0.29,6.7
51680,Cfb,Naturally Ventilated,1.0,0.87,1.2,24.1,24.7,28.7,0.0,0.38,7.94
51704,Cfb,Naturally Ventilated,-2.0,0.82,1.2,22.4,23.7,24.9,0.0,-0.05,5.05
51708,Cfb,Naturally Ventilated,-1.0,0.76,1.3,21.7,22.3,29.0,0.0,-0.16,5.56
51709,Cfb,Naturally Ventilated,2.0,1.14,1.1,22.3,22.8,25.9,0.0,0.09,5.17
51718,Cfb,Naturally Ventilated,0.0,0.89,1.2,21.8,22.2,22.3,0.0,-0.19,5.76
51719,Cfb,Naturally Ventilated,0.0,0.89,1.3,23.2,23.5,25.3,0.0,0.3,6.84
51790,Cfb,Naturally Ventilated,-1.0,0.82,1.2,23.3,24.0,47.4,0.05,0.25,6.27
51791,Cfb,Naturally Ventilated,3.0,0.7,1.2,25.4,25.0,43.4,0.25,0.18,5.67
51792,Cfb,Naturally Ventilated,2.0,0.73,1.2,27.1,24.1,42.5,0.15,0.51,10.49
51794,Cfb,Naturally Ventilated,1.0,0.78,1.3,24.9,25.3,42.8,0.09,0.64,13.66
51797,Cfb,Naturally Ventilated,1.0,0.81,1.2,24.1,24.5,44.0,0.06,0.38,7.98
51798,Cfb,Naturally Ventilated,1.0,0.72,1.2,27.1,22.5,46.7,0.19,0.32,7.11
51801,Cfb,Naturally Ventilated,2.0,0.61,1.3,25.8,22.6,44.3,0.12,0.18,5.68
51807,Cfb,Naturally Ventilated,0.0,0.63,1.2,23.7,23.1,48.4,0.05,-0.1,5.21
51808,Cfb,Naturally Ventilated,2.0,0.72,1.3,23.0,24.0,50.4,0.07,0.24,6.22
51809,Cfb,Naturally Ventilated,2.0,0.64,1.2,25.2,25.5,40.1,0.21,0.12,5.32
51810,Cfb,Naturally Ventilated,2.0,0.74,1.2,26.3,25.9,41.2,0.15,0.6,12.55
51811,Cfb,Naturally Ventilated,2.0,0.62,1.2,23.6,24.2,45.7,0.07,-0.02,5.01
51812,Cfb,Naturally Ventilated,1.0,0.62,1.3,22.5,23.6,49.5,0.05,-0.04,5.04
51814,Csa,Naturally Ventilated,1.0,1.06,1.3,19.8,25.0,59.2,0.04,0.4,8.4
51816,Csa,Naturally Ventilated,0.0,1.04,1.2,20.7,26.2,56.9,0.06,0.45,9.26
51818,Csa,Naturally Ventilated,0.0,1.03,1.2,21.3,26.4,55.8,0.07,0.53,10.96
51819,Csa,Naturally Ventilated,0.0,1.01,1.3,21.3,27.2,56.1,0.1,0.71,15.65
51821,Csa,Naturally Ventilated,0.0,0.76,1.2,21.6,20.2,48.3,0.1,-0.53,10.9
51827,Cfb,Naturally Ventilated,-1.0,0.75,1.0,24.6,23.9,45.4,0.35,-0.59,12.35
51829,Cfb,Naturally Ventilated,-1.0,1.05,1.2,25.2,25.8,37.6,0.16,0.74,16.61
51830,Cfb,Naturally Ventilated,1.0,0.64,1.0,24.8,21.7,39.3,0.32,-1.15,32.61
51831,Cfb,Naturally Ventilated,0.0,0.74,1.1,25.8,22.9,42.2,0.06,0.14,5.41
51835,Cfb,Naturally Ventilated,0.0,0.82,1.3,25.5,25.4,39.3,0.09,0.74,16.52
51836,Cfb,Naturally Ventilated,0.0,0.66,1.3,26.2,24.2,45.5,0.16,0.45,9.14
51837,Csa,Naturally Ventilated,-1.0,1.07,1.2,21.1,21.9,54.5,0.05,0.12,5.32
51841,Csa,Naturally Ventilated,-1.0,0.85,1.2,21.4,23.7,60.0,0.05,0.06,5.09
51842,Cfb,Naturally Ventilated,-2.0,0.65,1.2,25.7,25.3,38.0,0.31,0.08,5.12
51848,Csa,Naturally Ventilated,-1.0,1.05,1.2,20.5,23.5,52.4,0.08,0.16,5.52
51851,Cfb,Naturally Ventilated,3.0,0.6,1.3,26.6,26.2,37.3,0.48,0.3,6.89
51852,Cfb,Naturally Ventilated,2.0,0.67,1.2,26.4,26.9,38.1,0.02,0.77,17.48
51853,Cfb,Naturally Ventilated,0.0,0.63,1.2,22.8,23.8,41.3,0.36,-0.76,17.13
51888,Csb,Naturally Ventilated,0.0,0.78,1.2,21.4,29.2,60.6,0.08,0.57,11.76
51889,Csb,Naturally Ventilated,0.0,1.03,1.2,21.8,28.9,59.1,0.09,0.86,20.7
51890,Csb,Naturally Ventilated,0.0,1.08,1.2,20.7,29.0,63.7,0.11,0.79,18.11
51892,Csb,Naturally Ventilated,0.0,1.03,1.2,21.0,26.7,62.1,0.08,0.56,11.51
51893,Csb,Naturally Ventilated,0.0,1.11,1.2,21.2,26.5,62.1,0.08,0.65,13.86
51896,Csb,Naturally Ventilated,1.0,0.99,1.3,20.9,26.4,66.9,0.07,0.63,13.21
51952,Csb,Naturally Ventilated,0.0,1.13,1.2,19.5,20.4,46.5,0.01,-0.17,5.61
51953,Csb,Naturally Ventilated,0.0,1.17,1.2,20.6,21.8,46.4,0.06,0.13,5.37
51954,Csb,Naturally Ventilated,0.0,1.03,1.3,20.1,21.2,49.1,0.02,0.03,5.02
51955,Csb,Naturally Ventilated,0.0,1.18,1.2,20.8,20.7,48.2,0.04,0.08,5.14
51960,Csb,Naturally Ventilated,-1.0,0.87,1.2,19.0,20.3,54.4,0.03,-0.63,13.2
51961,Csb,Naturally Ventilated,1.0,0.83,1.2,20.3,21.5,51.8,0.03,-0.41,8.42
51963,Csb,Naturally Ventilated,0.0,1.16,1.2,19.6,22.0,50.5,0.05,0.04,5.03
52068,Cfb,Naturally Ventilated,0.0,1.14,1.1,23.9,24.2,32.9,0.06,0.48,9.76
52069,Cfb,Naturally Ventilated,0.0,0.75,1.3,23.9,24.9,33.9,0.03,0.4,8.34
52070,Cfb,Naturally Ventilated,-1.0,0.57,1.2,24.5,25.1,31.4,0.05,0.05,5.06
52071,Cfb,Naturally Ventilated,2.0,0.55,1.2,24.7,25.5,31.3,0.05,0.1,5.22
52073,Cfb,Naturally Ventilated,0.0,0.8,1.2,24.7,25.7,31.7,0.07,0.5,10.19
52074,Cfb,Naturally Ventilated,0.0,0.63,1.2,24.2,25.5,34.9,0.04,0.19,5.71
52075,Cfb,Naturally Ventilated,1.0,0.8,1.3,24.9,26.1,31.9,0.04,0.7,15.21
52076,Cfb,Naturally Ventilated,1.0,0.72,1.3,24.9,26.2,31.0,0.04,0.61,12.9
52077,Cfb,Naturally Ventilated,1.0,0.82,1.1,24.8,25.9,30.8,0.03,0.4,8.31
52078,Cfb,Naturally Ventilated,0.0,0.8,1.3,24.2,25.1,32.7,0.0,0.51,10.49
52080,Cfb,Naturally Ventilated,1.0,1.05,1.1,24.9,26.0,30.4,0.07,0.68,14.82
52081,Cfb,Naturally Ventilated,0.0,0.85,1.2,24.2,25.7,32.0,0.09,0.48,9.83
52085,Cfb,Naturally Ventilated,-3.0,0.88,1.3,23.7,24.6,30.6,0.05,0.48,9.84
52088,Cfb,Naturally Ventilated,1.0,1.12,1.0,24.5,25.1,29.0,0.03,0.44,8.99
52091,Cfb,Naturally Ventilated,0.0,0.72,1.1,25.6,26.2,27.0,0.02,0.39,8.2
52092,Cfb,Naturally Ventilated,1.0,1.14,1.2,24.9,25.8,26.5,0.04,0.83,19.64
52094,Csa,Naturally Ventilated,0.0,1.11,1.3,20.5,22.3,52.9,0.05,0.29,6.69
52097,Csa,Naturally Ventilated,0.0,0.87,1.2,22.1,22.0,53.6,0.02,-0.02,5.01
52099,Csa,Naturally Ventilated,0.0,1.02,1.3,20.6,21.9,53.8,0.01,0.16,5.54
52101,Csa,Naturally Ventilated,0.0,0.78,1.2,19.8,21.5,55.3,0.02,-0.56,11.47
52102,Csa,Naturally Ventilated,0.0,1.11,1.3,20.2,21.3,55.8,0.04,0.18,5.7
52103,Csa,Naturally Ventilated,-1.0,1.08,1.3,20.8,21.6,53.1,0.03,0.23,6.09
52109,Csa,Naturally Ventilated,2.0,0.86,1.3,21.4,22.2,52.6,0.03,0.07,5.09
52111,Cfb,Naturally Ventilated,0.0,0.94,1.2,22.6,23.0,29.2,0.02,0.1,5.21
52113,Cfb,Naturally Ventilated,-1.0,0.87,1.2,20.1,22.1,28.3,0.05,-0.42,8.74
52115,Cfb,Naturally Ventilated,0.0,1.04,1.3,20.8,21.9,31.1,0.02,0.09,5.18
52116,Cfb,Naturally Ventilated,0.0,0.91,1.3,22.7,23.4,25.8,0.03,0.26,6.37
52118,Csa,Naturally Ventilated,1.0,1.22,1.3,21.8,23.5,55.1,0.05,0.65,13.85
52126,Cfb,Naturally Ventilated,0.0,0.73,1.1,22.8,23.9,27.3,0.06,-0.32,7.17
52129,Cfb,Naturally Ventilated,0.0,1.15,1.2,23.2,23.8,24.2,0.04,0.45,9.32
52130,Cfb,Naturally Ventilated,-1.0,0.82,1.0,23.4,24.5,23.4,0.03,-0.27,6.52
52132,Cfb,Naturally Ventilated,0.0,1.03,1.0,23.2,24.4,24.1,0.04,0.02,5.01
52150,Cfb,Naturally Ventilated,0.0,0.62,1.3,20.0,21.1,45.3,0.0,-0.71,15.72
52151,Cfb,Naturally Ventilated,0.0,0.92,1.2,23.0,23.3,33.0,0.0,0.18,5.67
52153,Cfb,Naturally Ventilated,0.0,0.77,1.2,23.3,24.1,31.2,0.0,0.08,5.14
52155,Cfb,Naturally Ventilated,1.0,0.77,1.2,23.5,24.3,39.6,0.0,0.19,5.72
52158,Cfb,Naturally Ventilated,0.0,0.67,1.2,25.1,25.8,33.5,0.0,0.41,8.49
52159,Cfb,Naturally Ventilated,2.0,0.61,1.2,24.7,26.8,36.1,0.24,0.06,5.06
52161,Cfb,Naturally Ventilated,2.0,0.76,1.2,23.9,26.3,36.9,0.04,0.44,9.04
52168,Cfb,Naturally Ventilated,-1.0,0.94,1.2,24.9,25.0,29.8,0.0,0.59,12.38
52169,Cfb,Naturally Ventilated,1.0,1.0,1.2,26.5,24.0,30.4,0.01,0.74,16.49
52171,Cfb,Naturally Ventilated,2.0,0.66,1.2,32.6,22.7,45.3,0.04,1.06,28.89
52172,Cfb,Naturally Ventilated,2.0,0.77,1.2,25.9,26.3,45.4,0.0,0.8,18.34
52173,Cfb,Naturally Ventilated,1.0,0.98,1.3,29.9,24.8,42.6,0.0,1.32,41.28
52175,Cfb,Naturally Ventilated,0.0,0.77,1.0,28.4,23.9,38.7,0.0,0.49,10.07
52176,Cfb,Naturally Ventilated,2.0,0.64,1.1,22.0,22.9,33.6,0.0,-0.73,16.26
52274,Csb,Naturally Ventilated,-1.0,0.77,1.0,19.1,20.0,64.3,0.04,-1.47,49.5
52276,Csb,Naturally Ventilated,0.0,1.03,1.2,19.8,20.5,61.8,0.04,-0.19,5.74
52279,Csb,Naturally Ventilated,-1.0,0.78,1.2,19.6,21.4,62.5,0.04,-0.56,11.57
52281,Csb,Naturally Ventilated,-1.0,1.01,1.3,19.8,21.8,63.1,0.03,0.09,5.16
52282,Csb,Naturally Ventilated,-3.0,1.23,1.3,19.5,21.1,64.9,0.06,0.27,6.51
